address,categoryName,city,location/lat,location/lng,neighborhood,title,
"King Abdulaziz Branch Rd, Al Mohammadiyyah, Jeddah 23617, Saudi Arabia",Cafe,Jeddah,21.6483407,39.1121274,Al Mohammadiyyah,بون - BON COFFEE,
"King Abdullah Rd, Al Fayha'a, Jeddah 13012, Saudi Arabia",Cafe,Jeddah,21.6580686,39.1238094,Al Mohammadiyyah,Dunkin' - دانكن,
"M5C9+57W, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",Cafe,Jeddah,21.6572077,39.1241015,Al Mohammadiyyah,بونون كافيه,
"Prince Sultan Branch Rd, Al Mohammadiyyah, Jeddah 23616, Saudi Arabia",Cafe,Jeddah,21.6373724,39.1312238,Al Mohammadiyyah,Barn's | بارنز,
"Prince Sultan Branch Rd, Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",Cafe,Jeddah,21.6550045,39.1248652,Al Mohammadiyyah,Barn's ,
"Prince Sultan Rd, Al Mohammadiyyah, Jeddah 23621, Saudi Arabia",Cafe,Jeddah,21.6351347,39.1329393,Al Mohammadiyyah,Rise Cafe,
"Prince Sultan Rd, Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",Cafe,Jeddah,21.6523404,39.1259713,Al Mohammadiyyah,Velvet Cafe,
"Prince Sultan Rd, Al Muhammadiyah District, Jeddah 21352, Saudi Arabia",Cafe,Jeddah,21.4836988,39.3699897,Al Mohammadiyyah,مقهى النيل لازرق,
"R632+WHF, Al Frosyah, Jeddah 23783, Saudi Arabia",Cafe,Jeddah,21.640626,39.1332089,Al Mohammadiyyah,Caffe Diemme | كافيه ديامي,
"Souwied Ibn Sakhr, Al Mohammadiyyah, Jeddah 23623, Saudi Arabia",Cafe,Jeddah,21.6454937,39.1329541,Al Mohammadiyyah,Aser Cafe ,
"المحمدية،, Jeddah 23617, Saudi Arabia",Cafe,Jeddah,21.6485642,39.1125807,Al Mohammadiyyah,Row,
"شارع حبيب الفهري الفرعي, Abruq Ar Rughamah, Jeddah 21499, Saudi Arabia",Cafe,Jeddah,21.6618604,39.1194505,Al Mohammadiyyah,مكان,
"قيس بن الهيثم(رضي الله عنه، JKUD3967، 3967، ، 7101،, Jeddah 22789, Saudi Arabia",Cafe,Jeddah,21.6541568,39.1117276,Al Mohammadiyyah,Espresso,
"7185 الطريق الدائري السريع، حي المتنزهات، جدة 22351 2309 Saudi Arabia",Cafe,Jeddah,21.4814489,39.2711809,Al Montazah,Presso,
"Al Montazah, Jeddah 23468, Saudi Arabia",Cafe,Jeddah,21.5832338,39.2941518,Al Montazah,VERO CAFE ,
"2389 أبي القاسم الرومي, Al Mraykh, حي, JBKA7503, 7503, Jeddah 23253, Saudi Arabia",Cafe,Jeddah,21.5379541,39.2978319,Al Mraykh,Ad wolf Cafe,
"3760 حي بن ثعلبه بن الهون، مريخ، جدة 23252 7462، Saudi Arabia",Cafe,Jeddah,21.5492467,39.2948643,Al Mraykh,Ucoffee,
"G885+P95, Al Mraykh, Jeddah 22274, Saudi Arabia",Cafe,Jeddah,21.5168468,39.3084445,Al Mraykh,كوبي Cafe,
"G8M6+6QH وادي, Al Mraykh, Jeddah 23253, Saudi Arabia",Cafe,Jeddah,21.5330531,39.3119966,Al Mraykh,Cafe اربعه مواسم,
"H73P+C37, Palestine, Mraykh, Jeddah 23252, Saudi Arabia",Cafe,Jeddah,21.5535391,39.2851748,Al Mraykh,Barn’s,
"Mraykh, Jeddah 23252, Saudi Arabia",Cafe,Jeddah,21.5454041,39.2866607,Al Mraykh,Coffee season ,
"Palestine, Ash Shorooq, Jeddah 23361, Saudi Arabia",Cafe,Jeddah,21.555381,39.2870561,Al Mraykh,Wake Up Cafe,
"الحرازات, Al Mraykh, Jeddah 22274, Saudi Arabia",Cafe,Jeddah,21.517058,39.3079283,Al Mraykh,القهوة العتيقة The OLD COFFEE,
"شارع, Al Mraykh, Jeddah 22274, Saudi Arabia",Cafe,Jeddah,21.5173125,39.3079515,Al Mraykh,روقان الكيف,
"طريق الحرازات, Al Mraykh, Jeddah 22273, Saudi Arabia",Cafe,Jeddah,21.5225909,39.3083665,Al Mraykh,كوب قهوه,
"مريخ، جدة 23252",Cafe,Jeddah,21.7546089,39.1027945,Al Mraykh,Fika cafe ,
"Al Muntazahat، حي, Jeddah Saudi Arabia",Cafe,Jeddah,21.4773421,39.3505446,Al Muntazahat,Alarm Café,
"شارع أسامة عبدالمجيد شبكشي، أبحر- طريق الأمير نايف, Jeddah 22321, Saudi Arabia",Cafe,Jeddah,21.4490898,39.3068183,Al Muntazahat,كافيه اوليفر OLIVER,
"8811 Al Basateen, Al Basatin District, 4440, Jeddah 23718, Saudi Arabia",Cafe,Jeddah,21.6889282,39.10601,Al Murjan,Bubb بوب,
"Al Mourjan, Al Murjan, Jeddah 23715, Saudi Arabia",Cafe,Jeddah,21.698161,39.1049705,Al Murjan,Manuel Signature Cafe - Obhur,
"Al Murjan, Jeddah 23715, Saudi Arabia ,طريق الملك عبدالعزيز الفرعي،،P443+MC",Cafe,Jeddah,21.7066753,39.1035345,Al Murjan,Dose Cafe,
"District, JFUA3054, 3054 Abi Umar Ibn Afif, 7922, Abhur Al Janubiyah, Jeddah 23734, Saudi Arabia",Cafe,Jeddah,21.707596,39.1022381,Al Murjan,Bon Cafe,
"M46C+XCF, Al Mohammadiyyah, Jeddah 23618, Saudi Arabia",Cafe,Jeddah,21.6962462,39.1045943,Al Murjan,ايلين كافيه Ellan Cafe,
"M59C+X38 Gate 28, King Abdulaziz International Airport, Jeddah 23635, Saudi Arabia",Cafe,Jeddah,21.6984609,39.1046499,Al Murjan,The Roof Garden,
"Prince Sultan Rd, Ar Rawdah, Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.683599,39.1083457,Al Murjan,JAD Cafe | Specialty coffee,
"Q4XR+VRP, Taiba, Jeddah 23831, Saudi Arabia",Cafe,Jeddah,21.7002541,39.1049203,Al Murjan,1/15 Neighborhood Cafe (South Obhur),
"شارع إسماعيل بن كثير، البساتين، حي، جدة 23717،،, Jeddah 23719, Saudi Arabia",Cafe,Jeddah,21.6846662,39.1076893,Al Murjan,BON Cafe,
"طريق الكورنيش،, Al Murjan, Jeddah 23712, Saudi Arabia",Cafe,Jeddah,21.7071451,39.1027629,Al Murjan,Sipside coffee,
"2723, 7425 الامير سلطان فرعي, حي, JENA7425, Jeddah 23621, Saudi Arabia",Cafe,Jeddah,21.6353379,39.1327144,Al Naeem,Elva cafe ,
"3177, An Naim District, 8154 Jeddah SA, Jeddah 23621, Saudi Arabia",Cafe,Jeddah,21.6419224,39.1368755,Al Naeem,Asahab Café,
"8494 Ahmad Ibn Osaib, An Naim District, Jeddah 21463, Saudi Arabia",Cafe,Jeddah,21.6157479,39.1520121,Al Naeem,Manuel Signature Cafe - Heraa Mall,
"Al Amal, Al Naeem, Jeddah 23526, Saudi Arabia",Cafe,Jeddah,21.6230516,39.1396824,Al Naeem,Tabaqat cafe,
"Amna Bint Wahb St, Al naeem ~, Jeddah 23621, Saudi Arabia",Cafe,Jeddah,21.6315215,39.1444842,Al Naeem,Bouji Chemex cafe,
"Amna Bint Wahb St, Al Naeem, Jeddah 23261, Saudi Arabia",Cafe,Jeddah,21.6329649,39.1433976,Al Naeem,Paws Society ,
"Amna Bint Wahb St, Al Naeem, Jeddah 23622, Saudi Arabia",Cafe,Jeddah,21.6323241,39.1440958,Al Naeem,Sculpture Café,
"An Naeem St, Al Naeem, Jeddah 22230, Saudi Arabia",Cafe,Jeddah,21.6168583,39.1479986,Al Naeem,Mellow cafe ,
"An Naeem St, Al Naeem, Jeddah 23526, Saudi Arabia",Cafe,Jeddah,21.6182886,39.1523228,Al Naeem,KAILAT BON CAFE,
"Zayd Ibn Al Katab, Al Naeem, Jeddah 23622, Saudi Arabia",Cafe,Jeddah,21.6370997,39.1489919,Al Naeem,Bon Cafe,
"2353 Abdulrahman Aldakhel, An Nahdah, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6158029,39.121439,Al Nahdah,ANGELS Restaurant & Café,
"2562 Hira St, An Nahdah, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6070837,39.1236299,Al Nahdah,Sameett Trabzon,
"5498 Prince Sultan Rd, An Nahdah، JENB7312، 7312, Jeddah 23615, Saudi Arabia",Cafe,Jeddah,21.6270966,39.1352669,Al Nahdah,Double A Cafe,
"8357 King Abdul Aziz Rd, An Nahdah, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6116962,39.1198563,Al Nahdah,The Void Cafe,
"Abdulrahman al dakhil, An Nahdah, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6157885,39.1215171,Al Nahdah,367 cafe,
"Abdulrahman aldakhel street, An Nahdah, Jeddah 23326, Saudi Arabia",Cafe,Jeddah,21.6180359,39.131408,Al Nahdah,Camel Step ,
"Al Manahij, An Nahdah, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6090871,39.1277238,Al Nahdah,Crepeccino Cafe ,
"Al Manahij, An Nahdah, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6134153,39.1270842,Al Nahdah,1/15 neighborhood cafe Alnahda,
"Dist, Al Manahij Street, An Nahdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.6120804,39.1269097,Al Nahdah,Tabla Cafe,
"J49M+CGW, شارع عبدالرحمن الداخل, الفرعي،, Jeddah 23523, Saudi Arabia",Cafe,Jeddah,21.6185625,39.1338125,Al Nahdah, AWZAN CAFE,
"J49P+W8, An Nahdah, Jeddah 21333, Saudi Arabia",Cafe,Jeddah,21.6196364,39.135958,Al Nahdah,Past Nine Cafe,
"Prince Sultan Branch Rd, An Nahdah, Jeddah 23615, Saudi Arabia",Cafe,Jeddah,21.6311066,39.1336429,Al Nahdah,Thuluth cafe,
"Prince Sultan Rd, An Nahdah, Jeddah 23615, Saudi Arabia",Cafe,Jeddah,21.6270087,39.1352245,Al Nahdah, rokt cafe,
"الامير سلطان،, An Nahdah, Jeddah 23425, Saudi Arabia",Cafe,Jeddah,21.6272781,39.1351502,Al Nahdah,  Sketchi Cafe,
"بجانب المستوصف العالمي الطبي, Prince Sultan Rd, An Nahdah, Jeddah 23615, Saudi Arabia",Cafe,Jeddah,21.6269307,39.1353,Al Nahdah,Arsho café,
"حي, Al Nakheel, Jeddah 22261, Saudi Arabia",Cafe,Jeddah,21.5198713,39.2697267,Al Nakheel,Mechato,
"2831 Al Naseem St, Al Fayha'a, JBNA6483, 6483, Jeddah 23233, Saudi Arabia",Cafe,Jeddah,21.5136241,39.2258006,Al Naseem,Dunkin,
"Abi Dharr Alghifari St, Al Naseem, Jeddah 23234, Saudi Arabia",Cafe,Jeddah,21.5198355,39.2395187,Al Naseem,Barn's | بارنز,
"Abi Dharr Alghifari St, An Naseem, Jeddah 23233, Saudi Arabia",Cafe,Jeddah,21.5131197,39.2394623,Al Naseem,BON Cafe,
"Alqassem alnasseri, Al Naseem, Jeddah 22230, Saudi Arabia",Cafe,Jeddah,21.5110607,39.2336644,Al Naseem,Panorama Lounge | بانوراما لاونج,
"G68W+Q43, An Naseem, Jeddah 23236, Saudi Arabia",Cafe,Jeddah,21.5169375,39.2453125,Al Naseem,Dunkin ,
"JGAD8113 8113 أبي الفضل الرصافي, Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",Cafe,Jeddah,21.5105339,39.237023,Al Naseem,Velvet cafe,
"فرع السهيمي, King Abdallah Rd, Al Naseem, AL MALIK ABDULLAH STREET BESIDE AL AHWAL ALMADANIYA Jeddah AL NASEEM حي, Jeddah Saudi Arabia",Cafe,Jeddah,21.511258,39.226546,Al Naseem,Barn's | بارنز,
"4424 Al Makarunah Rd, An Nuzhah District, 7435, Jeddah 23536, Saudi Arabia",Cafe,Jeddah,21.6268176,39.1749203,Al Nuzhah,CARDIO CAFE ,
"6717 المكرونة، حي النزهة، جدة 23536 4644، NUZHA Saudi Arabia",Cafe,Jeddah,21.6203395,39.177171,Al Nuzhah,Presso cafe ,
"Al Nouzhah, Al Nuzhah, Jeddah 23534, Saudi Arabia",Cafe,Jeddah,21.6336441,39.1614227,Al Nuzhah,Barn's | بارنز,
"Al Nouzhah, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6336337,39.1556648,Al Nuzhah,Diora Café,
"Ground floor Mall of Arabia, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6337269,39.1557774,Al Nuzhah,The House Cafe,
"J5C3+VQR, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6222487,39.1543997,Al Nuzhah,bon café,
"J5H6+3QR، الحرمين, Jeddah 23744, Saudi Arabia",Cafe,Jeddah,21.7192267,39.2400101,Al Nuzhah,ميزان و كوب,
"J5J4+MM, Mall Of Arabia, Jeddah, As-Samer 19247, Saudi Arabia",Cafe,Jeddah,21.6316875,39.1566875,Al Nuzhah,Molten Chocolate Café,
"J5J4+X6J, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6324575,39.1555014,Al Nuzhah,Beano's Cafe,
"J5M4+74C, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6331307,39.1552181,Al Nuzhah,Urth cafe,
"J5M4+8F4, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6331594,39.1561921,Al Nuzhah,Retro cafe,
"J5M4+929, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6334682,39.1552047,Al Nuzhah,criollo cafe,
"Mall of Arabia, Jeddah Saudi Arabia",Cafe,Jeddah,21.6326877,39.1561596,Al Nuzhah,The Crepe Cafe,
"Umar Ibn Sawa, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6228956,39.1546144,Al Nuzhah,Momenta.cafe,
"حي, الطابق الأول, An Nuzhah, البوابة 3, تقاطع طريق المدينة المنورة مع طريق النزهة, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.631712,39.1570189,Al Nuzhah,L’Douh (Fresh Bites & Cafe),
"مول العرب، طريق المدينة, An Nuzhah, Jeddah 23532, Saudi Arabia",Cafe,Jeddah,21.6320878,39.1565149,Al Nuzhah,MammaBunz Cafe‏,
"4486 طريق المكرونة فرعي, An Nuzhah District, JFNA7235، 7235, Jeddah 23536, Saudi Arabia",Cafe,Jeddah,21.6249647,39.1756787,Al Nuzhah ,BON Cafe,
"2565 العليا 13, حي العليا, JKKA7719، 7719, Jeddah 22384, Saudi Arabia",Cafe,Jeddah,21.4243444,39.3617013,Al Olaya,UCOFFEE | يو كوفي,
"7560 العليا 13, حي العليا, JKKC2788، 2788, Jeddah 22384, Saudi Arabia",Cafe,Jeddah,21.4225319,39.3642195,Al Olaya,Divede ديفيدي,
"4268 ابن ماضي، Al Qryniah، جدة 22535 7357، Saudi Arabia",Cafe,Jeddah,21.3166656,39.2494367,Al Qryniah,مريناس كوفي,
"5422 ابن ماضي، حي القرينية، جدة 22535 7374،، القرينية، جدة 22535, Jeddah 22434, Saudi Arabia",Cafe,Jeddah,21.3165448,39.26056,Al Qryniah,Repose Cafe,
"5445 طريق الليث, Al Qryniah، 7744, Jeddah 22624, Saudi Arabia",Cafe,Jeddah,21.3023744,39.2608818,Al Qryniah,على كيفك للمعسلات,
"5448 طريق الليث, 7552, Jeddah 22624, Saudi Arabia",Cafe,Jeddah,21.3046316,39.2539734,Al Qryniah,French Cafe,
"7768 5444 طريق الليث, Al Qryniah, Jeddah 22624, Saudi Arabia",Cafe,Jeddah,21.3018165,39.2612067,Al Qryniah,Bon cafe بون كافيه,
"8471، حي القرينية، جدة 22535 4295، 22535, Saudi Arabia",Cafe,Jeddah,21.3272817,39.2507292,Al Qryniah,Lean Cafe,
"86GJ+9VM حي, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3259736,39.2321653,Al Qryniah,Café & Caffee,
"86GV+4R2، طريق الخمرة, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3252727,39.2445114,Al Qryniah,Cafe Aj,
"86VM+C36، طريق الخمرة، القرينية, Jeddah 22533, Saudi Arabia",Cafe,Jeddah,21.3435366,39.2326354,Al Qryniah,Qariniya winery,
"8754+MHV حي, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3092499,39.2564222,Al Qryniah,بارنيز كافيه | Barnie's Cafe,
"87C3+WH, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.325953,39.2317617,Al Qryniah,Blues Cafe,
"Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3051336,39.2468011,Al Qryniah,Coffee Day_كوفي داي,
"Al Qryniah، JMYB2519، 2519 القصرين، 6346, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3078174,39.2324617,Al Qryniah,كوب فرح,
"Al Qryniah، JMYC4953، 4953 القرينية 177، 7384, Jeddah 22624, Saudi Arabia",Cafe,Jeddah,21.3047203,39.2541035,Al Qryniah,رشفة مزاج,
"JMYA7296، 7296 القرينية 232، 4046، Al Qryniah،, Jeddah 22624،, Saudi Arabia",Cafe,Jeddah,21.2975648,39.2471052,Al Qryniah,الزين سكوير,
"JMYB8437، 8437 عنبسة المهري، 3095، حي القرينية،, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3268665,39.2379589,Al Qryniah,East coffee,
"الحارث التميمي, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3164084,39.2564931,Al Qryniah,Daily cup,
"حي القرينية حي القرينية، 8205, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3244757,39.2602913,Al Qryniah,Uncle Hassan's office,
"حي القرينية، 5429, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3247953,39.2603812,Al Qryniah,Dora Morocco,
"طريق الخمرة, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3271765,39.2448091,Al Qryniah,Wanassah Café,
"طريق الليث الفرعي، القرينية، جدة 22624، Saudi Arabia",Cafe,Jeddah,21.3031978,39.2608662,Al Qryniah,ديوانية أبو نواف,
"مجاهد العمري, Al Qryniah, Jeddah 22624, Saudi Arabia",Cafe,Jeddah,21.2925804,39.2469049,Al Qryniah,كوفي مصحصح | قهوة مختصة,
"محطة سكب ــ النفط الصافي, Al Qryniah, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3241515,39.2604479,Al Qryniah,My bridal poured,
"مقابل ممشى القرينيه, Jeddah 22535, Saudi Arabia",Cafe,Jeddah,21.3258957,39.2317762,Al Qryniah,Kif Sultans Café for serving drinks,
"3804، 6084 حي, Al Qwizain, Jeddah 22617, Saudi Arabia",Cafe,Jeddah,21.267385,39.181015,Al Qwizain,كيان القهوة,
"3988، حي القوزين، جدة 22617 6140، Saudi Arabia",Cafe,Jeddah,21.2674822,39.1829179,Al Qwizain,ميكاتو MECHATO,
"756R+MXF, Al Qwizain، Unnamed Road, Jeddah Saudi Arabia",Cafe,Jeddah,21.2616766,39.1924305,Al Qwizain,استرحة النسيم الخمره,
"Tahlia Street, Aziziyah, Jeddah 23334, Saudi Arabia",Cafe,Jeddah,21.2676003,39.1865424,Al Qwizain,لافا العالمي كافيه 2,
"8111 المكرونة، حي الربوة، جدة 23535 4365،, Jeddah 23541, Saudi Arabia",Cafe,Jeddah,21.6166986,39.1783027,Al Rabwah,Mayo Cafe,
"Abdullah bin Safwan, Ar Rabwah, Jeddah 23446, Saudi Arabia",Cafe,Jeddah,21.592695,39.1792074,Al Rabwah,Reesh Café specialty coffee,
"DIST, Prince Majid Rd, Ar Rabwah, Jeddah 23449, Saudi Arabia",Cafe,Jeddah,21.5985083,39.1922795,Al Rabwah,Barn's,
"Hira St, Ar Rabwah, Jeddah 23535, Saudi Arabia",Cafe,Jeddah,21.6192004,39.1843319,Al Rabwah,Cafe Pacific pillars,
"Yahya Al Mualimi, Ar Rabwah, Jeddah 23533, Saudi Arabia",Cafe,Jeddah,21.6126698,39.1703187,Al Rabwah,BRONZE CAFE,
"Al Rahmanyah, Jeddah 23763, Saudi Arabia",Cafe,Jeddah,21.7756875,39.2108125,Al Rahmanyah,Dunkin‘ ,
"Al Rahmanyah, Jeddah 23765, Saudi Arabia",Cafe,Jeddah,21.7871464,39.2031525,Al Rahmanyah,Barn's,
"G935+HWR, Jeddah 22284, Saudi Arabia",Cafe,Jeddah,21.789423,39.202358,Al Rahmanyah,سكاي ستار كافيه,
"M4QV+226, King Abdulaziz International Airport, Jeddah 23721, Saudi Arabia",Cafe,Jeddah,21.7813552,39.2064088,Al Rahmanyah,الذواقة,
"Q6P3+R7X, Al Rahmanyah, Jeddah 23765, Saudi Arabia",Cafe,Jeddah,21.7871125,39.2032479,Al Rahmanyah,Coffee_mish,
"أم المؤمنين ريحانة بنت زيد (, Al Rahmanyah, Jeddah 23763, Saudi Arabia",Cafe,Jeddah,21.7790906,39.2163644,Al Rahmanyah,Esso Coffee,
"شارع بلدية الاربعين بعد مستوصف خالد الطبي, Jeddah 22345, Saudi Arabia",Cafe,Jeddah,21.4721038,39.2620772,Al Rawabi,SMARA CAFE,
"طريق الحرمين, Al-Rawabi, Jeddah 22345, Saudi Arabia",Cafe,Jeddah,21.4780093,39.2708766,Al Rawabi,cuppio coffee,
"2048، 7389 الامير سلطان، حي الروضة، جدة 23433 2048، Jeddah, Jeddah 23433, Saudi Arabia",Cafe,Jeddah,21.5609979,39.1430352,Al Rawdah,hills cafe,
"23435, 2555 Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5743627,39.1483792,Al Rawdah,Akiba Café,
"2603 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5705514,39.1484895,Al Rawdah,Siblings Restaurant & Cafe,
"3064 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5723182,39.1530229,Al Rawdah,After Six Cafe,
"7790 Corniche Road - Ash Shati District Jeddah 23613 - 2772, Jeddah 23613, Saudi Arabia",Cafe,Jeddah,21.5537958,39.143116,Al Rawdah,Mochachino Co.,
"8107 عبدالمقصود خوجة، حي الروضة، جدة 23435 2778, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5675282,39.1500982,Al Rawdah,Qawafi Cafe & Restaurant,
"8514 Mahmoud Berri, Al Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5716436,39.1530751,Al Rawdah,JAZ Cafe,
"8514 Mahmoud Berri, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.4876774,39.3672295,Al Rawdah,كويز كافيه | Queeze,
"8614 3125 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5721321,39.1534435,Al Rawdah,Basic Cafe,
"8629 Al-Madinah Al-Munawarah Rd, Al Faisaliyyah, 2094, Jeddah 23442, Saudi Arabia",Cafe,Jeddah,21.5746811,39.1659725,Al Rawdah,Coconut Cafe,
"8683 2623 Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5727911,39.1483788,Al Rawdah,COSMO,
"8706 Al Imam Malek، حي Al Rawdah، 3226, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5727202,39.1545164,Al Rawdah,1/15 Neighborhood Cafe Rawdah,
"Abdul Maqsud Khojah, Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5743345,39.1481744,Al Rawdah,GOODHOOD,
"Al Abboud, Ar Rawdah, Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.5554693,39.1429815,Al Rawdah,"Bafarat Cafe, Jeddah",
"Al Imam Malik Mosque, حي الروضة ، شارع الإمام مالك بجوار, Jeddah Saudi Arabia",Cafe,Jeddah,21.5716435,39.1518037,Al Rawdah,Almohra Café,
"Al Kayal, Ar Rawdah, Jeddah 23433, Saudi Arabia",Cafe,Jeddah,21.5657496,39.1533717,Al Rawdah, QAHWA,
"Al moustaqbal almoudee street, Al Rawdah, Jeddah 23432, Saudi Arabia",Cafe,Jeddah,21.5547677,39.1677832,Al Rawdah,Offseason Cafe,
"Al Tahliah Street, Jeddah 23326, Saudi Arabia",Cafe,Jeddah,21.5500855,39.1482246,Al Rawdah,Little Baker Café,
"Al-Onshodah، خلف معرض فومكو, Jeddah 32544, Saudi Arabia",Cafe,Jeddah,21.5614199,39.1623124,Al Rawdah,Miead cafe,
"Ar Ramli, Al Rawdah, Jeddah 23433, Saudi Arabia",Cafe,Jeddah,21.5610794,39.1564239,Al Rawdah,AGUILA Cafe - أجيلا Cafe,
"Ar Rawdah, 8681 طريق الأمير سلطان، حي الروضة جدة 23435، Jeddah 23435 2107, Jeddah 23437, Saudi Arabia",Cafe,Jeddah,21.5730381,39.1435203,Al Rawdah,BREW92 - AL KHAYYAT,
"Ar Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.569317,39.15926,Al Rawdah,Razaz Café,
"corner Hail, Prince Mohammed Bin Abdulaziz St, Street, Makkah 21432, Saudi Arabia",Cafe,Makkah,21.5508381,39.1550686,Al Rawdah,BEAUTI Cafe,
"Dist, 7257 Prince Saud Al Faisal, Al Rawdah, 3092, Jeddah 23433, Saudi Arabia",Cafe,Jeddah,21.5595456,39.1528488,Al Rawdah,Red Mug Caffe,
"G4XV+VXC، Al Rawdah Dist., Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.549691,39.1448971,Al Rawdah,Grand Cafe,
"G4XX+M2G, Al Rawdah, Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.5491915,39.1475885,Al Rawdah,BON Cafe,
"H523+7GC, Prince Mohammed Bin Abdulaziz St, Al Rawdah, Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.5506877,39.1537697,Al Rawdah,Creams Britich Luxury Café,
"H535+GFJ, Al Rawdah, Jeddah 23432, Saudi Arabia",Cafe,Jeddah,21.5538479,39.1586469,Al Rawdah,Extra Shot café,
"H552+6C, Prince Saud Al Faisal, Ar Rawdah, Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.5583578,39.1510157,Al Rawdah,Bandig Restaurant and Cafe,
"H564+6GF, Prince Saud Al Faisal, Ar Rawdah, Jeddah 23433, Saudi Arabia",Cafe,Jeddah,21.5605516,39.156308,Al Rawdah,Pink Camel,
"Ibn Al Kufi, Al Rawdah, Jeddah 23435, Saudi Arabia",Cafe,Jeddah,21.5677911,39.1502498,Al Rawdah,Solo,
"JAAA7325، 3740 المرتضى، 7325, Jeddah 22252, Saudi Arabia",Cafe,Jeddah,21.5535656,39.164442,Al Rawdah,Pevný Cafe,
"Jeddah, ALAMIR SULTAN STREET AFTER AL RAWDA INSIDE SILVER STATION, AL-RAWDAH, حي الروضة - شارع الأميرسلطان, فرع سلطان 3, Jeddah 23433, Saudi Arabia",Cafe,Jeddah,21.5637785,39.14307,Al Rawdah,Barn's,
"Mehmeed arazath, Jeddah Saudi Arabia",Cafe,Jeddah,21.571131,39.152947,Al Rawdah,CHEF Restaurant & Cafe,
"Nahdat Alruqi, Ar Rawdah, Jeddah 23432, Saudi Arabia",Cafe,Jeddah,21.5587266,39.1698739,Al Rawdah,Annua Specialty Cafe,
"Nahdat Alruqi, Ar Rawdah, Jeddah 23432, Saudi Arabia",Cafe,Jeddah,21.5584815,39.1697955,Al Rawdah,Chatime ,
"Prince Mohammed Bin Abdulaziz St, Al Rawdah, Jeddah 23431, Saudi Arabia",Cafe,Jeddah,21.5505776,39.1534783,Al Rawdah,DI LAVA | دي لافا,
